GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
62,120033,Mâncio Lima,120033,3,1,163,2012,0
80,130020,Atalaia do Norte,130020,3,1,163,2012,0
68,120042,Rodrigues Alves,120042,3,1,163,2012,0
99,130165,Guajará,130165,3,1,163,2012,0
58,120020,Cruzeiro do Sul,120020,3,1,163,2012,0
66,120039,Porto Walter,120039,3,1,163,2012,0
64,120035,Marechal Thaumaturgo,120035,3,1,163,2012,0
61,120032,Jordão,120032,3,1,163,2012,0
72,120060,Tarauacá,120060,3,1,163,2012,0
60,120030,Feijó,120030,3,1,163,2012,0
101,130180,Ipixuna,130180,3,1,163,2012,0
96,130140,Eirunepé,130140,3,1,163,2012,0
84,130060,Benjamin Constant,130060,3,1,163,2012,0
69,120043,Santa Rosa do Purus,120043,3,1,163,2012,0
97,130150,Envira,130150,3,1,163,2012,0
71,120050,Sena Madureira,120050,3,1,163,2012,0
63,120034,Manoel Urbano,120034,3,1,163,2012,0
54,120005,Assis Brasil,120005,3,1,163,2012,0
108,130230,Jutaí,130230,3,1,163,2012,0
127,130390,São Paulo de Olivença,130390,3,1,163,2012,0
106,130210,Japurá,130210,3,1,163,2012,0
126,130380,São Gabriel da Cachoeira,130380,3,1,163,2012,0
130,130406,Tabatinga,130406,3,1,163,2012,1.8
125,130370,Santo Antônio do Içá,130370,3,1,163,2012,0
121,130350,Pauini,130350,3,1,163,2012,0
55,120010,Brasiléia,120010,3,1,163,2012,0
104,130195,Itamarati,130195,3,1,163,2012,0
67,120040,Rio Branco,120040,3,1,163,2012,0
87,130070,Boca do Acre,130070,3,1,163,2012,0
73,120070,Xapuri,120070,3,1,163,2012,0
59,120025,Epitaciolândia,120025,3,1,163,2012,0
133,130423,Tonantins,130423,3,1,163,2012,0
76,130006,Amaturá,130006,3,1,163,2012,0
56,120013,Bujari,120013,3,1,163,2012,0
91,130100,Carauari,130100,3,1,163,2012,0
74,120080,Porto Acre,120080,3,1,163,2012,0
57,120017,Capixaba,120017,3,1,163,2012,0
70,120045,Senador Guiomard,120045,3,1,163,2012,0
131,130410,Tapauá,130410,3,1,163,2012,0
65,120038,Plácido de Castro,120038,3,1,163,2012,0
124,130360,Santa Isabel do Rio Negro,130360,3,1,163,2012,0
109,130240,Lábrea,130240,3,1,163,2012,0
98,130160,Fonte Boa,130160,3,1,163,2012,0
107,130220,Juruá,130220,3,1,163,2012,0
53,120001,Acrelândia,120001,3,1,163,2012,0
132,130420,Tefé,130420,3,1,163,2012,0
17,110020,Porto Velho,110020,3,1,163,2012,0.2
114,130280,Maraã,130280,3,1,163,2012,0
134,130426,Uarini,130426,3,1,163,2012,0
75,130002,Alvarães,130002,3,1,163,2012,0
94,130120,Coari,130120,3,1,163,2012,0
10,110010,Guajará-Mirim,110010,3,1,163,2012,0
24,110033,Nova Mamoré,110033,3,1,163,2012,0
82,130040,Barcelos,130040,3,1,163,2012,0
90,130090,Canutama,130090,3,1,163,2012,0
137,140002,Amajari,140002,3,1,163,2012,0
8,110008,Costa Marques,110008,3,1,163,2012,0
95,130130,Codajás,130130,3,1,163,2012,0
28,110045,Buritis,110045,3,1,163,2012,0
138,140005,Alto Alegre,140005,3,1,163,2012,0
31,110070,Campo Novo de Rondônia,110070,3,1,163,2012,0
46,110149,São Francisco do Guaporé,110149,3,1,163,2012,0
118,130320,Novo Airão,130320,3,1,163,2012,0
144,140028,Iracema,140028,3,1,163,2012,0
32,110080,Candeias do Jamari,110080,3,1,163,2012,0
27,110040,Alto Paraíso,110040,3,1,163,2012,0
47,110150,Seringueiras,110150,3,1,163,2012,0
100,130170,Humaitá,130170,3,1,163,2012,0
23,110032,São Miguel do Guaporé,110032,3,1,163,2012,0
36,110100,Governador Jorge Teixeira,110100,3,1,163,2012,0
2,110002,Ariquemes,110002,3,1,163,2012,0
40,110140,Monte Negro,110140,3,1,163,2012,0
37,110110,Itapuã do Oeste,110110,3,1,163,2012,0
30,110060,Cacaulândia,110060,3,1,163,2012,0
25,110034,Alvorada D'Oeste,110034,3,1,163,2012,0
39,110130,Mirante da Serra,110130,3,1,163,2012,0
11,110011,Jaru,110011,3,1,163,2012,0
19,110026,Rio Crespo,110026,3,1,163,2012,0
35,110094,Cujubim,110094,3,1,163,2012,0
145,140030,Mucajaí,140030,3,1,163,2012,0
78,130010,Anori,130010,3,1,163,2012,0
1,110001,Alta Floresta D'Oeste,110001,3,1,163,2012,0
113,130270,Manicoré,130270,3,1,163,2012,0
85,130063,Beruri,130063,3,1,163,2012,0
142,140020,Caracaraí,140020,3,1,163,2012,0
41,110143,Nova União,110143,3,1,163,2012,0
50,110170,Urupá,110170,3,1,163,2012,0
49,110160,Theobroma,110160,3,1,163,2012,0
89,130083,Caapiranga,130083,3,1,163,2012,0
13,110013,Machadinho D'Oeste,110013,3,1,163,2012,0
15,110015,Ouro Preto do Oeste,110015,3,1,163,2012,0
48,110155,Teixeirópolis,110155,3,1,163,2012,0
14,110014,Nova Brasilândia D'Oeste,110014,3,1,163,2012,0
51,110175,Vale do Anari,110175,3,1,163,2012,0
26,110037,Alto Alegre dos Parecis,110037,3,1,163,2012,0
52,110180,Vale do Paraíso,110180,3,1,163,2012,0
29,110050,Novo Horizonte do Oeste,110050,3,1,163,2012,0
18,110025,Presidente Médici,110025,3,1,163,2012,4.6
12,110012,Ji-Paraná,110012,3,1,163,2012,0
43,110146,Pimenteiras do Oeste,110146,3,1,163,2012,0
77,130008,Anamã,130008,3,1,163,2012,0
33,110090,Castanheiras,110090,3,1,163,2012,0
20,110028,Rolim de Moura,110028,3,1,163,2012,0
5,110005,Cerejeiras,110005,3,1,163,2012,0
21,110029,Santa Luzia D'Oeste,110029,3,1,163,2012,11.8
148,140047,Rorainópolis,140047,3,1,163,2012,0
4,110004,Cacoal,110004,3,1,163,2012,0
38,110120,Ministro Andreazza,110120,3,1,163,2012,0
119,130330,Novo Aripuanã,130330,3,1,163,2012,0
42,110145,Parecis,110145,3,1,163,2012,0
5211,510325,Colniza,510325,3,1,163,2012,0
5291,510757,Rondolândia,510757,3,1,163,2012,0
16,110018,Pimenta Bueno,110018,3,1,163,2012,0
45,110148,São Felipe D'Oeste,110148,3,1,163,2012,0
147,140045,Pacaraima,140045,3,1,163,2012,0
7,110007,Corumbiara,110007,3,1,163,2012,0
110,130250,Manacapuru,130250,3,1,163,2012,0
44,110147,Primavera de Rondônia,110147,3,1,163,2012,0
34,110092,Chupinguaia,110092,3,1,163,2012,0
88,130080,Borba,130080,3,1,163,2012,0
9,110009,Espigão D'Oeste,110009,3,1,163,2012,0
111,130255,Manaquiri,130255,3,1,163,2012,0
141,140017,Cantá,140017,3,1,163,2012,0
139,140010,Boa Vista,140010,3,1,163,2012,0
102,130185,Iranduba,130185,3,1,163,2012,0
122,130353,Presidente Figueiredo,130353,3,1,163,2012,0
3,110003,Cabixi,110003,3,1,163,2012,0
22,110030,Vilhena,110030,3,1,163,2012,0
92,130110,Careiro,130110,3,1,163,2012,0
112,130260,Manaus,130260,3,1,163,2012,0
6,110006,Colorado do Oeste,110006,3,1,163,2012,0
151,140070,Uiramutã,140070,3,1,163,2012,0
5212,510330,Comodoro,510330,3,1,163,2012,0
5192,510140,Aripuanã,510140,3,1,163,2012,0
79,130014,Apuí,130014,3,1,163,2012,0
140,140015,Bonfim,140015,3,1,163,2012,0
5243,510550,Vila Bela da Santíssima Trindade,510550,3,1,163,2012,6.8
146,140040,Normandia,140040,3,1,163,2012,0
5237,510515,Juína,510515,3,1,163,2012,0
150,140060,São Luiz,140060,3,1,163,2012,0
5252,510618,Nova Lacerda,510618,3,1,163,2012,0
81,130030,Autazes,130030,3,1,163,2012,0
135,130430,Urucará,130430,3,1,163,2012,0
93,130115,Careiro da Várzea,130115,3,1,163,2012,0
149,140050,São João da Baliza,140050,3,1,163,2012,0
5272,510675,Pontes e Lacerda,510675,3,1,163,2012,0
123,130356,Rio Preto da Eva,130356,3,1,163,2012,0
143,140023,Caroebe,140023,3,1,163,2012,0
5214,510336,Conquista D'Oeste,510336,3,1,163,2012,0
5275,510682,Porto Esperidião,510682,3,1,163,2012,8.9
128,130395,São Sebastião do Uatumã,130395,3,1,163,2012,0
103,130190,Itacoatiara,130190,3,1,163,2012,0
5202,510268,Campos de Júlio,510268,3,1,163,2012,0
105,130200,Itapiranga,130200,3,1,163,2012,0
117,130310,Nova Olinda do Norte,130310,3,1,163,2012,0
116,130300,Nhamundá,130300,3,1,163,2012,0
5312,510835,Vale de São Domingos,510835,3,1,163,2012,0
5215,510337,Cotriguaçu,510337,3,1,163,2012,0
5306,510795,Tangará da Serra,510795,3,1,163,2012,0
5235,510500,Jauru,510500,3,1,163,2012,0
129,130400,Silves,130400,3,1,163,2012,0
5301,510787,Sapezal,510787,3,1,163,2012,0
5206,510285,Castanheira,510285,3,1,163,2012,0
115,130290,Maués,130290,3,1,163,2012,0
199,150300,Faro,150300,3,1,163,2012,0
234,150530,Oriximiná,150530,3,1,163,2012,0
5238,510517,Juruena,510517,3,1,163,2012,0
5222,510380,Figueirópolis D'Oeste,510380,3,1,163,2012,0
5194,510170,Barra do Bugres,510170,3,1,163,2012,0
5198,510250,Cáceres,510250,3,1,163,2012,28.1
5190,510125,Araputanga,510125,3,1,163,2012,0
5228,510450,Indiavaí,510450,3,1,163,2012,0
5281,510715,Reserva do Cabaçal,510715,3,1,163,2012,0
5250,510615,Nova Bandeirantes,510615,3,1,163,2012,0
5280,510710,São José dos Quatro Marcos,510710,3,1,163,2012,0
5187,510080,Apiacás,510080,3,1,163,2012,0
5225,510395,Glória D'Oeste,510395,3,1,163,2012,0
5197,510190,Brasnorte,510190,3,1,163,2012,0
211,150375,Jacareacanga,150375,3,1,163,2012,0
5236,510510,Juara,510510,3,1,163,2012,0
5200,510263,Campo Novo do Parecis,510263,3,1,163,2012,0
5295,510775,Salto do Céu,510775,3,1,163,2012,0
5284,510720,Rio Branco,510720,3,1,163,2012,0
5246,510562,Mirassol d'Oeste,510562,3,1,163,2012,27.3
136,130440,Urucurituba,130440,3,1,163,2012,0
5126,500320,Corumbá,500320,3,1,163,2012,0
5240,510523,Lambari D'Oeste,510523,3,1,163,2012,0
86,130068,Boa Vista do Ramos,130068,3,1,163,2012,0
5162,500690,Porto Murtinho,500690,3,1,163,2012,0
5217,510343,Curvelândia,510343,3,1,163,2012,0
209,150360,Itaituba,150360,3,1,163,2012,0
5257,510623,Nova Olímpia,510623,3,1,163,2012,0
5219,510350,Diamantino,510350,3,1,163,2012,0
5318,510890,Nova Maringá,510890,3,1,163,2012,0
5286,510726,Santo Afonso,510726,3,1,163,2012,0
5317,510885,Nova Marilândia,510885,3,1,163,2012,0
5319,510895,Nova Monte Verde,510895,3,1,163,2012,0
5269,510650,Poconé,510650,3,1,163,2012,0
5148,500520,Ladário,500520,3,1,163,2012,0
4641,430187,Barra do Quaraí,430187,3,1,163,2012,0
5261,510627,Novo Horizonte do Norte,510627,3,1,163,2012,0
5276,510685,Porto Estrela,510685,3,1,163,2012,0
5121,500280,Caracol,500280,3,1,163,2012,0
83,130050,Barreirinha,130050,3,1,163,2012,0
5274,510680,Porto dos Gaúchos,510680,3,1,163,2012,0
120,130340,Parintins,130340,3,1,163,2012,0
5288,510730,São José do Rio Claro,510730,3,1,163,2012,0
5077,432240,Uruguaiana,432240,3,1,163,2012,0.8
5249,510610,Nossa Senhora do Livramento,510610,3,1,163,2012,0
5218,510345,Denise,510345,3,1,163,2012,0
5230,510454,Itanhangá,510454,3,1,163,2012,0
5305,510794,Tabaporã,510794,3,1,163,2012,0
5263,510629,Paranaíta,510629,3,1,163,2012,0
5151,500560,Miranda,500560,3,1,163,2012,0
5114,500210,Bela Vista,500210,3,1,163,2012,0
5109,500110,Aquidauana,500110,3,1,163,2012,0
5115,500215,Bodoquena,500215,3,1,163,2012,0
5293,510770,Rosário Oeste,510770,3,1,163,2012,0
5185,510050,Alto Paraguai,510050,3,1,163,2012,0
5181,510025,Alta Floresta,510025,3,1,163,2012,0
5191,510130,Arenápolis,510130,3,1,163,2012,0
5307,510800,Tapurah,510800,3,1,163,2012,0
165,150100,Aveiro,150100,3,1,163,2012,0
5248,510600,Nortelândia,510600,3,1,163,2012,0
5145,500500,Jardim,500500,3,1,163,2012,0
5116,500220,Bonito,500220,3,1,163,2012,0
4818,431060,Itaqui,431060,3,1,163,2012,2.6
5256,510622,Nova Mutum,510622,3,1,163,2012,0
213,150390,Juruti,150390,3,1,163,2012,0
5234,510490,Jangada,510490,3,1,163,2012,0
283,150797,Terra Santa,150797,3,1,163,2012,0
5193,510160,Barão de Melgaço,510160,3,1,163,2012,0
4939,431530,Quaraí,431530,3,1,163,2012,0
286,150805,Trairão,150805,3,1,163,2012,0
4610,430040,Alegrete,430040,3,1,163,2012,0
5241,510525,Lucas do Rio Verde,510525,3,1,163,2012,0
5255,510621,Nova Canaã do Norte,510621,3,1,163,2012,0
5313,510840,Várzea Grande,510840,3,1,163,2012,0
5179,510010,Acorizal,510010,3,1,163,2012,0
5229,510452,Ipiranga do Norte,510452,3,1,163,2012,0
5247,510590,Nobres,510590,3,1,163,2012,0
264,150680,Santarém,150680,3,1,163,2012,0
5107,500090,Antônio João,500090,3,1,163,2012,0
4985,431800,São Borja,431800,3,1,163,2012,0
5231,510455,Itaúba,510455,3,1,163,2012,0
5216,510340,Cuiabá,510340,3,1,163,2012,0
4972,431710,Sant' Ana do Livramento,431710,3,1,163,2012,0
232,150510,Óbidos,150510,3,1,163,2012,0
4843,431171,Maçambará,431171,3,1,163,2012,0
230,150503,Novo Progresso,150503,3,1,163,2012,0
5154,500580,Nioaque,500580,3,1,163,2012,0
5137,500410,Guia Lopes da Laguna,500410,3,1,163,2012,0
5205,510279,Carlinda,510279,3,1,163,2012,0
5207,510300,Chapada dos Guimarães,510300,3,1,163,2012,0
5104,500070,Anastácio,500070,3,1,163,2012,0
5299,510780,Santo Antônio do Leverger,510780,3,1,163,2012,0
5304,510792,Sorriso,510792,3,1,163,2012,2.8
5161,500660,Ponta Porã,500660,3,1,163,2012,0
5260,510626,Novo Mundo,510626,3,1,163,2012,0
254,150619,Rurópolis,150619,3,1,163,2012,0
4845,431175,Manoel Viana,431175,3,1,163,2012,0
5150,500540,Maracaju,500540,3,1,163,2012,0
5303,510790,Sinop,510790,3,1,163,2012,0
4780,430865,Garruchos,430865,3,1,163,2012,0
5296,510776,Santa Rita do Trivelato,510776,3,1,163,2012,0
4980,431770,Santo Antônio das Missões,431770,3,1,163,2012,0
158,150050,Almeirim,150050,3,1,163,2012,0
5210,510320,Colíder,510320,3,1,163,2012,0
4957,431640,Rosário do Sul,431640,3,1,163,2012,0
5110,500124,Aral Moreira,500124,3,1,163,2012,0
5254,510620,Nova Brasilândia,510620,3,1,163,2012,0
159,150060,Altamira,150060,3,1,163,2012,0
5232,510460,Itiquira,510460,3,1,163,2012,0
5314,510850,Vera,510850,3,1,163,2012,0
5130,500348,Dois Irmãos do Buriti,500348,3,1,163,2012,0
5316,510880,Nova Guarita,510880,3,1,163,2012,0
5159,500635,Paranhos,500635,3,1,163,2012,0
5125,500315,Coronel Sapucaia,500315,3,1,163,2012,0
4816,431055,Itacurubi,431055,3,1,163,2012,0
5132,500370,Dourados,500370,3,1,163,2012,0
4987,431810,São Francisco de Assis,431810,3,1,163,2012,0
5258,510624,Nova Ubiratã,510624,3,1,163,2012,0
5208,510305,Cláudia,510305,3,1,163,2012,0
5166,500740,Rio Verde de Mato Grosso,500740,3,1,163,2012,0
5201,510267,Campo Verde,510267,3,1,163,2012,0
5009,431920,São Nicolau,431920,3,1,163,2012,0
5103,500060,Amambai,500060,3,1,163,2012,0
157,150040,Alenquer,150040,3,1,163,2012,0
195,150285,Curuá,150285,3,1,163,2012,0
5285,510724,Santa Carmem,510724,3,1,163,2012,0
5124,500310,Corguinho,500310,3,1,163,2012,0
5176,500800,Terenos,500800,3,1,163,2012,0
4922,431455,Pirapó,431455,3,1,163,2012,0
5149,500525,Laguna Carapã,500525,3,1,163,2012,0
5308,510805,Terra Nova do Norte,510805,3,1,163,2012,0
4956,431630,Roque Gonzales,431630,3,1,163,2012,0
5172,500790,Sidrolândia,500790,3,1,163,2012,0
5076,432237,Unistalda,432237,3,1,163,2012,0
4658,430250,Bossoroca,430250,3,1,163,2012,0
4664,430290,Cacequi,430290,3,1,163,2012,0
5128,500330,Coxim,500330,3,1,163,2012,0
5253,510619,Nova Santa Helena,510619,3,1,163,2012,0
5233,510480,Jaciara,510480,3,1,163,2012,0
5170,500770,Sete Quedas,500770,3,1,163,2012,0
4933,431510,Porto Xavier,431510,3,1,163,2012,0
5174,500795,Tacuru,500795,3,1,163,2012,0
5239,510520,Juscimeira,510520,3,1,163,2012,0
5245,510560,Matupá,510560,3,1,163,2012,0
5221,510370,Feliz Natal,510370,3,1,163,2012,0
5165,500730,Rio Negro,500730,3,1,163,2012,0
171,150145,Belterra,150145,3,1,163,2012,0
5004,431890,São Luiz Gonzaga,431890,3,1,163,2012,0
5267,510642,Peixoto de Azevedo,510642,3,1,163,2012,0
5173,500793,Sonora,500793,3,1,163,2012,0
4734,430635,Dezesseis de Novembro,430635,3,1,163,2012,0
4741,430660,Dom Pedrito,430660,3,1,163,2012,0
5021,431980,São Vicente do Sul,431980,3,1,163,2012,0
4976,431740,Santiago,431740,3,1,163,2012,0
5118,500240,Caarapó,500240,3,1,163,2012,0
5140,500450,Itaporã,500450,3,1,163,2012,0
5264,510630,Paranatinga,510630,3,1,163,2012,0
4930,431500,Porto Lucena,431500,3,1,163,2012,0
5010,431930,São Paulo das Missões,431930,3,1,163,2012,0
5226,510410,Guarantã do Norte,510410,3,1,163,2012,0
5167,500750,Rochedo,500750,3,1,163,2012,0
5164,500720,Rio Brilhante,500720,3,1,163,2012,0
5220,510360,Dom Aquino,510360,3,1,163,2012,0
4932,431507,Porto Vera Cruz,431507,3,1,163,2012,0
5292,510760,Rondonópolis,510760,3,1,163,2012,0
4952,431595,Rolador,431595,3,1,163,2012,0
244,150565,Placas,150565,3,1,163,2012,0
5268,510645,Planalto da Serra,510645,3,1,163,2012,0
5290,510740,São Pedro da Cipa,510740,3,1,163,2012,0
5013,431937,São Pedro do Butiá,431937,3,1,163,2012,0
4674,430370,Campina das Missões,430370,3,1,163,2012,0
225,150480,Monte Alegre,150480,3,1,163,2012,0
4881,431303,Nova Esperança do Sul,431303,3,1,163,2012,0
5120,500270,Campo Grande,500270,3,1,163,2012,0.1
4609,430030,Alecrim,430030,3,1,163,2012,0
5244,510558,Marcelândia,510558,3,1,163,2012,0
5138,500430,Iguatemi,500430,3,1,163,2012,0
4989,431830,São Gabriel,431830,3,1,163,2012,0
302,160027,Laranjal do Jari,160027,3,1,163,2012,0
4961,431647,Salvador das Missões,431647,3,1,163,2012,0
4983,431790,Santo Cristo,431790,3,1,163,2012,0
4827,431110,Jaguari,431110,3,1,163,2012,0
4680,430430,Cândido Godói,430430,3,1,163,2012,0
4688,430465,Capão do Cipó,430465,3,1,163,2012,0
4706,430520,Cerro Largo,430520,3,1,163,2012,0
5169,500769,São Gabriel do Oeste,500769,3,1,163,2012,0
4668,430330,Caibaté,430330,3,1,163,2012,0
5144,500490,Jaraguari,500490,3,1,163,2012,0
5160,500640,Pedro Gomes,500640,3,1,163,2012,0
5111,500150,Bandeirantes,500150,3,1,163,2012,0
4856,431217,Mato Queimado,431217,3,1,163,2012,0
5147,500515,Juti,500515,3,1,163,2012,0
5074,432234,Ubiretama,432234,3,1,163,2012,0
5008,431915,São Miguel das Missões,431915,3,1,163,2012,0
4931,431505,Porto Mauá,431505,3,1,163,2012,0
5311,510830,União do Sul,510830,3,1,163,2012,0
4838,431150,Lavras do Sul,431150,3,1,163,2012,0
5143,500480,Japorã,500480,3,1,163,2012,0
5155,500600,Nova Alvorada do Sul,500600,3,1,163,2012,0
4634,430160,Bagé,430160,3,1,163,2012,0
4794,430950,Guarani das Missões,430950,3,1,163,2012,0
5278,510704,Primavera do Leste,510704,3,1,163,2012,0
4973,431720,Santa Rosa,431720,3,1,163,2012,0
5131,500350,Douradina,500350,3,1,163,2012,0
5072,432230,Tuparendi,432230,3,1,163,2012,0
5277,510700,Poxoréo,510700,3,1,163,2012,0
5134,500380,Fátima do Sul,500380,3,1,163,2012,0
4892,431342,Novo Machado,431342,3,1,163,2012,0
5266,510637,Pedra Preta,510637,3,1,163,2012,0
4029,410830,Foz do Iguaçu,410830,3,1,163,2012,0
5029,432032,Senador Salgado Filho,432032,3,1,163,2012,0
5098,432375,Vitória das Missões,432375,3,1,163,2012,0
4853,431210,Mata,431210,3,1,163,2012,0
5067,432210,Tucunduva,432210,3,1,163,2012,0
5035,432057,Sete de Setembro,432057,3,1,163,2012,0
4977,431750,Santo Ângelo,431750,3,1,163,2012,2.6
4785,430900,Giruá,430900,3,1,163,2012,0
4829,431113,Jari,431113,3,1,163,2012,0
5178,500840,Vicentina,500840,3,1,163,2012,0
5014,431940,São Pedro do Sul,431940,3,1,163,2012,12.3
4243,412405,Santa Terezinha de Itaipu,412405,3,1,163,2012,0
4743,430673,Doutor Maurício Cardoso,430673,3,1,163,2012,0
4066,411095,Itaipulândia,411095,3,1,163,2012,0
5153,500570,Naviraí,500570,3,1,163,2012,2.1
4749,430693,Entre-Ijuís,430693,3,1,163,2012,0
5070,432220,Tupanciretã,432220,3,1,163,2012,146.8
4233,412350,Santa Helena,412350,3,1,163,2012,0
4605,430003,Aceguá,430003,3,1,163,2012,0
5119,500260,Camapuã,500260,3,1,163,2012,0
5146,500510,Jateí,500510,3,1,163,2012,0
5152,500568,Mundo Novo,500568,3,1,163,2012,0
5061,432180,Três de Maio,432180,3,1,163,2012,0
4133,411605,Missal,411605,3,1,163,2012,0
5133,500375,Eldorado,500375,3,1,163,2012,0
5054,432149,Toropi,432149,3,1,163,2012,0
4830,431115,Jóia,431115,3,1,163,2012,0
4797,430960,Horizontina,430960,3,1,163,2012,0
5141,500460,Itaquiraí,500460,3,1,163,2012,0
4263,412570,São Miguel do Iguaçu,412570,3,1,163,2012,0
5135,500390,Figueirão,500390,3,1,163,2012,0
5287,510729,São José do Povo,510729,3,1,163,2012,0
4765,430783,Eugênio de Castro,430783,3,1,163,2012,0
4810,431040,Independência,431040,3,1,163,2012,0
5136,500400,Glória de Dourados,500400,3,1,163,2012,0
4038,410880,Guaíra,410880,3,1,163,2012,0
4015,410753,Entre Rios do Oeste,410753,3,1,163,2012,0
4113,411460,Marechal Cândido Rondon,411460,3,1,163,2012,0
4735,430637,Dilermando de Aguiar,430637,3,1,163,2012,0
4166,411845,Pato Bragado,411845,3,1,163,2012,0
5129,500345,Deodápolis,500345,3,1,163,2012,0
290,150815,Uruará,150815,3,1,163,2012,0
4130,411585,Mercedes,411585,3,1,163,2012,0
4726,430600,Crissiumal,430600,3,1,163,2012,0
4970,431697,Santa Margarida do Sul,431697,3,1,163,2012,42
248,150600,Prainha,150600,3,1,163,2012,0
5227,510420,Guiratinga,510420,3,1,163,2012,0
4008,410715,Diamante D'Oeste,410715,3,1,163,2012,0
5053,432147,Tiradentes do Sul,432147,3,1,163,2012,0
4259,412545,São José das Palmeiras,412545,3,1,163,2012,0
4941,431532,Quevedos,431532,3,1,163,2012,0
4880,431301,Nova Candelária,431301,3,1,163,2012,0
5163,500710,Ribas do Rio Pardo,500710,3,1,163,2012,0
5102,500025,Alcinópolis,500025,3,1,163,2012,0
4129,411580,Medianeira,411580,3,1,163,2012,0
4997,431849,São José do Inhacorá,431849,3,1,163,2012,0
5298,510779,Santo Antônio do Leste,510779,3,1,163,2012,0
4205,412125,Ramilândia,412125,3,1,163,2012,0
4649,430220,Boa Vista do Buricá,430220,3,1,163,2012,0
4699,430500,Catuípe,430500,3,1,163,2012,0
4286,412740,Terra Roxa,412740,3,1,163,2012,0
3916,410050,Altônia,410050,3,1,163,2012,0
4611,430045,Alegria,430045,3,1,163,2012,0
4273,412635,Serranópolis do Iguaçu,412635,3,1,163,2012,0
4721,430587,Coronel Barros,430587,3,1,163,2012,0
4968,431690,Santa Maria,431690,3,1,163,2012,0
5106,500085,Angélica,500085,3,1,163,2012,0
4632,430150,Augusto Pestana,430150,3,1,163,2012,0
4149,411722,Nova Santa Rosa,411722,3,1,163,2012,0
5142,500470,Ivinhema,500470,3,1,163,2012,0
4758,430745,Esperança do Sul,430745,3,1,163,2012,0
4811,431041,Inhacorá,431041,3,1,163,2012,0
5007,431912,São Martinho da Serra,431912,3,1,163,2012,0
5223,510385,Gaúcha do Norte,510385,3,1,163,2012,0
4799,430970,Humaitá,430970,3,1,163,2012,0
4257,412535,São Jorge do Patrocínio,412535,3,1,163,2012,0
4806,431020,Ijuí,431020,3,1,163,2012,1.3
5006,431910,São Martinho,431910,3,1,163,2012,0
4264,412575,São Pedro do Iguaçu,412575,3,1,163,2012,0
4155,411745,Ouro Verde do Oeste,411745,3,1,163,2012,0
4733,430632,Derrubadas,430632,3,1,163,2012,0
4303,412855,Vera Cruz do Oeste,412855,3,1,163,2012,11.3
4289,412770,Toledo,412770,3,1,163,2012,0
5026,432023,Sede Nova,432023,3,1,163,2012,0
5064,432190,Três Passos,432190,3,1,163,2012,0
4710,430540,Chiapetta,430540,3,1,163,2012,0
4305,412862,Alto Paraíso,412862,3,1,163,2012,0
4831,431120,Júlio de Castilhos,431120,3,1,163,2012,0
4200,412085,Quatro Pontes,412085,3,1,163,2012,26.1
5157,500625,Novo Horizonte do Sul,500625,3,1,163,2012,0
5094,432345,Vila Nova do Sul,432345,3,1,163,2012,0
4125,411560,Matelândia,411560,3,1,163,2012,0
5184,510040,Alto Garças,510040,3,1,163,2012,0
4798,430965,Hulha Negra,430965,3,1,163,2012,0
4030,410832,Francisco Alves,410832,3,1,163,2012,0
3975,410450,Capanema,410450,3,1,163,2012,0
4650,430222,Boa Vista do Cadeado,430222,3,1,163,2012,0
5019,431973,São Valério do Sul,431973,3,1,163,2012,0
5016,431960,São Sepé,431960,3,1,163,2012,0
4061,411060,Iporã,411060,3,1,163,2012,0
4160,411790,Palotina,411790,3,1,163,2012,0
5182,510030,Alto Araguaia,510030,3,1,163,2012,0
4912,431417,Pedras Altas,431417,3,1,163,2012,0
3984,410530,Céu Azul,410530,3,1,163,2012,0
5262,510628,Novo São Joaquim,510628,3,1,163,2012,0
5224,510390,General Carneiro,510390,3,1,163,2012,39
4681,430435,Candiota,430435,3,1,163,2012,0
4677,430400,Campo Novo,430400,3,1,163,2012,0
4121,411535,Maripá,411535,3,1,163,2012,0
4655,430237,Bom Progresso,430237,3,1,163,2012,0
5049,432140,Tenente Portela,432140,3,1,163,2012,0
4982,431780,Santo Augusto,431780,3,1,163,2012,0
4014,410752,Esperança Nova,410752,3,1,163,2012,0
4184,411980,Planalto,411980,3,1,163,2012,0
5309,510810,Tesouro,510810,3,1,163,2012,0
4815,431053,Itaara,431053,3,1,163,2012,0
221,150445,Medicilândia,150445,3,1,163,2012,0
4173,411900,Pérola d'Oeste,411900,3,1,163,2012,0
4608,430020,Ajuricaba,430020,3,1,163,2012,0
4859,431230,Miraguaí,431230,3,1,163,2012,0
4193,412035,Pranchita,412035,3,1,163,2012,0
4659,430258,Bozano,430258,3,1,163,2012,0
4437,420840,Itapiranga,420840,3,1,163,2012,0
4660,430260,Braga,430260,3,1,163,2012,0
4663,430280,Caçapava do Sul,430280,3,1,163,2012,0
4640,430185,Barra do Guarita,430185,3,1,163,2012,0
4887,431333,Nova Ramada,431333,3,1,163,2012,0
4729,430610,Cruz Alta,430610,3,1,163,2012,0
5156,500620,Nova Andradina,500620,3,1,163,2012,2.1
4172,411890,Pérola,411890,3,1,163,2012,0
4722,430590,Coronel Bicaco,430590,3,1,163,2012,0
